rating,comment
8,玛丽苏剧情，鸡皮疙瘩一地，自我意识过剩的一对
4,浑身难受
4,甜甜甜，最喜欢双向救赎的剧情
3,我真的本来还担心会有什么狗血情节的，结果男女主的精神目前来看都很稳定
6,一个病娇如何被表面普通但是其实是天使的女主拯救的故事  但是这个片子的恋爱让我在正常取向上和guilty pleasure上都没法接受 正常上来看女主的性格发展越来越变成讨好型人格 而且每一话都是一个套路 遇到问题 男主敏感 女主用一番说教和温柔化解心结 在guilty这个方面 拜托……2024年了 谁还想看阴湿重男变成正常人的故事啊…… 完全把爽点和娱乐性掐了个一干二净……另外作画就不提了 看了最后季末原作老师的插画 动画这画得什么玩意啊……
5,制作挺差的，男主真是太重了，整体女性向味道比较重
6,笑死，男主是真有病啊。
5,第一部因为制作太烂而弃的番。看漫画后才看的番，没想到男主那么帅的一张脸可以丑成这样，而且女主的眉毛在漫画里没这么突兀，甚至还是萌点来着，真是......
3,穷
6,不行，太重了
6,又是香菜，哎
5,有病得治
4,不好看
5,动画看不下去，还是继续看漫画吧
5,2丨还以为女主是正常人
3,通过恋爱番学习爱情是不现实的
4,乙女向还是看不下去
6,画面不是很稳定。音乐还行。从男主设定衍生出来的剧情还是有点新东西的，但对于这种类型的少女漫是不是算是一种好方向的创新就不好说了。总感觉哪里怪怪的（还是可以看
5,哑然失笑了
6,男主太重力了，喜欢自我感动，带入女主有种被道德绑架的感觉
5,补个标
6,一般般吧，剧情太迷了
6,什么跟什么啊，崩的我都认不出来角色了，第二集那个爬墙就逗死了，当时好像还是一次性放出4集，我都不知道怎么看完的，结尾也草率，眼睛妹跟了一季还是败犬
5,衝著安倍吉俊來的，有點失望⋯⋯
6,安倍吉俊时隔多年参与的作品
4,怎么说呢，确实有点不错的点子，最后圆的也很巧妙；但是制作和人物塑造太拉跨，该情绪渲染的地方因为贫穷的制作让人想笑，人物行为逻辑也只是在套模板，无法让人共情，所以煽情的地方非常尴尬；难以认同“有深刻的记忆就能穿越”这一点子，介绍的那么强大的机器人经常被主角团当杂鱼；全篇看下来最爽的是开车平推开枪乱射机器人，其余时刻都非常，非常折磨。
6,无聊
6,题材蛮新颖的，设计也很巧妙，就是无限穿越那会看得脑壳晕。结局是团圆的，温暖的。深层的意义值得我们去思考。
5,这剧情真是一言难尽，敌人智商永不在线，科技水平时高时低，不合理的地方充斥全剧，让我不得不放弃思考。另外，经费不足请尽量压缩动作场景，用多几卡来丰满人设，完善感情线也好。最后你搁这是又冷冻了十年吗。女二陪跑也是个人不喜欢的地方，看看别人教室危机男主是怎么做的。
4,浪费安倍吉俊的人设和音乐
5,故事讲得挺差，浪费了time leap和多娜这两个好点子
6,安倍吉俊你现在只能做出这种玩意了？
1,史
2,垃圾
4,史
3,不仅制作吊差画质很糊，甚至台词都不连贯，各种男性设定也完全不讨喜，它完全应该支付我看这部番的费用，问过女性朋友的意见都觉得差劲
5,2025.01.23
1,为什么我会看过2.0
8,有点一言难尽啊，这种第一视角的好少见，有种玩游戏的感觉，如果这三男人再帅一点就好了
7,封面欺诈……主要也不搞笑，staff里竟然有花江夏树Orz泡面番一眨眼就没了，不建议观看。
6,一般般
7,故事性与one room第一季相比略有不足，不能很明显地把三个男主角的特色展现出来，没多少想和他们恋爱的感觉，反倒觉得在旁若无人耍帅，看点不足
3,流水线人设，剧情空人物也空，看的没意思
5,bl味太浓了，我是管理员，我是男的还是女的，给我快整弯了
1,ED吊炸天
3,不如分成三条线做
5,封面欺诈
3,谜一样的动画
5,蛮gay的，也够色，但角色不如男性向的好看
4,还行，不会让我这种老阿姨太反感
6,现在的乙女番都这么会玩了吗！这是什么视角！比失忆症没名字又上了几个档次！！／／那个暴露狂真是6，不去，滚。／／可能比较喜欢和笨蛋一样喜欢爬高的人～红星二锅头，敬不甘平凡的管理人
2,诈欺，拿出隔壁的水准好！不！好！爆！衣！也没用！！
3,被姬友安利看ED，确实ED还蛮有趣的，但是...
3,到底谁是主角?到底这个魔法师是当不当？能把角色塑造得这么差也是够可以的。突兀的心理转变，莫名其妙的人物关系，再加上本就寡淡甚至偶尔抽风的剧情，除了美术之外真的是找不出一丝优点。（3.5)
5,画风不错，剧情依托，主线拖拉，系构主责
5,我到底看了什么
5,魔法使的ho酱然后女主角是憧憬魔法使的名叫未来的女孩，这是什么魔法使precure（不是。可惜剧情太差了，根本一团混乱。我自认为是个极度宽容的观众了，竟找不出什么能欣赏的点。唯一的价值就是ho酱配音吧…
4,画风独特，但剧情不行，而且结局留个莫名其妙的悬念，你不会告诉我这东西还有第二季吧
5,无聊
4,上个季度最令Hu3131失望的作品，当初看到这是魔法少女题材并且还是类似儿童绘本画风的原创番，曾一度十分期待。看到该季度节操社十开还担心制作层面上会出大问题，结果本片的监督和脚本应该给制作组其他成员都磕头谢罪一下，剧情写得十分儿戏。看前几集的时候Hu3131还以为后面会有大活，可露米儿时邂逅的魔法少女为什么要给她魔法手册？为什么只有考入魔组的人才能使用魔法？美奈海老师为什么教大家古代魔法，该魔法跟魔组的魔法有何区别？雷特兰七大不可思议和时不时喷涌而出的魔素又是怎么回事？可惜后面的展开就十分难评了。可露米在想不想当魔法师这问题上纠结了一整季，最后还放弃了；普通科的其他同学也塑造成了空有鲜明人设的工具人；美奈海刚登场时逼格拉满，结果没几集就直接下线还被抓走了，成为全剧最小丑的人物；结尾看这展开估计还打算再做一季，我肯定不会接着往下看了。。。
5,看之前期待它是小魔女学院，看完之后只觉得浪费了生命中的几个小时。 1.没在好好讲故事。庆典、运动会等等水时长情节过多，主线极其拖沓，可以说只有最后3集是在讲故事，不看片名还以为是轻松搞笑的校园番呢；第6集里魔女老师在图书室说不得不要回学校见女主，结果第7集她tm还在那个图书室，直到第10集才和女主碰面；同样是第6集，女主因为魔法释放失败，一蹶不振。本来以为会是重拾对魔法和自己的信心然后成长的经典剧情，结果女主持续颓废了好几集，跟个超高校级的绝望一样，观感极差·。 2.不会塑造角色。女主从第6集说自己要放弃成为魔法师开始就烂透了，而主要角色里剩下的魔女老师就跟这片一样，给你留下期待，结果不知道到底对方在干嘛。老师大部分时间都在玩消失，课不上，谜团也不跟女主解释。而柚子是唯一的观感还可以的主角。其他配角基本都是水时长的搞笑角色或是没填坑的角色。
3,看完了，也不知道我看了个啥，有点模仿《小魔女学园》那味儿，但是整成了四不像。 画风是优秀的，其他的就没有了。
5,这种偏手绘的上色风格和线条我是喜欢的，剧情太子供了，好无聊，好小布尔乔亚。
5,白开水
6,画风挺新奇的
5,剧本这么菜也就算了。双女主的动画连主角的弧光和二人关系描写都做不好简直不可原谅。
7,画风很有特色，差不多是一个全面劣化版的小魔女学园，从各个方面都能看见小魔女学园的影子但完全不及
5,信息量太差二倍速看都嫌慢，人物都呆呆的，作为子供向还算可以
7,一般萝莉百合番，看了跟没看没有什么差别的下饭工具罢了
4,"子供向来说还算不错,画风是最大的加分项我很喜欢,剧情确实不行,主角一直在犹豫自己到底要不要当魔法师比较令人心梗,角色刻画确实令人难崩,结束时还挖了一堆坑,但我底线较低还算接受,看看第二季能否对我的看法有所回转吧"
4,科技进步确实会导致人类退步，即便是魔法世界也是如此//都退化到魔法学前班了
8,2+2+0+1+1 轻飘飘的多核童话绘本，如标题一般讲述几位没能成为魔法使的女孩子的梦幻故事。一开始会觉得是暗藏着一个古代魔法与现代魔法的垄断之间的矛盾的哲学命题，魔。关于魔法的变革。进入中期随着两位女主面临对于看待魔法与何为魔法使的实质时产生的面对未来的迷茫与困惑，辅以众多次要角色的群像演绎与对于梦想清晰的对比衬托，又导向了有关梦想的议题。而随着纵深孱弱的故事的深入，子供风格下必然走向美好结局的世界观收束在kurumi和柚子的不同选择但又走向同一条道路的未来展望，在平淡而又轻佻的叙事中沉积许久的隐晦内含通过“会使用魔法并不代表就能成为一名魔法师”的宣告而浪漫作结，到了尾声时刻，古代魔法与现代魔法的世代交接与碰撞、对于未来选择亦或梦想的迷茫、究竟何为魔法使的两面命题在这一由梦幻色彩构建出的世界中美妙地完成了夹杂着使命感的交织。
7,优秀的画风，正统的魔法少女      更新：意义不明
4,前几集挺惊艳的
5,意外的不错哎，绘本样的画风
3,剧情啥都没讲，后面还卖个坑，又出不了第二季。
4,最大的看点在小老师上课的那几集，从小老师掉线马拉松后观感直线下降，所有配角都在发力，而女主一个人在边上OMO，莫名其妙开始在画阵读条的时候自己怂了？？？不是，为什么啊？以一己之力带崩后半观感，还不如直接发糖看百合营业来的痛快。结尾又因为动画展开没有讲清楚现代魔法的前因后果反而显得白毛这反派逻辑莫名其妙，小老师刚上线结果又掉线了，我？？？？
6,一切在及格线以上的部分都被剧情的低完成度拖累了
8,肉眼可见地想要复制小魔女学园的成功，但是无论是技术水准还是剧情都远远得拉了跨
3,很魔法很奇幻，人设好看，oped好听，就是包饺子结尾有点难顶
4,除了美术画风一无是处，说题材设定肆意妄为完全无法闭环，大片空白放着不管；说人物个个脸谱化身为主角行动成谜逻辑成谜看完十二集弄不明白主角除了天选古代魔法师的资质之外到底还有什么特质，被女二人格魅力全方位超越。直到最后两集才揭露反派的目的还逻辑未知原因未知手段未知影响未知，直到最后两集还有一大批前面漏过脸的角色没有介绍，随意地设置故事起承转合的点，最后弄出来的就是一部向观众隐藏了大量信息、节奏奇葩、人物成谜的平庸之作，如果不是因为画风连一集都不会有人乐意去看
4,拖沓糟糕的剧情令人难以下咽。
4,我真服了，原来是这样一坨剧情，真是白瞎了这么好看的画风
4,3.7。白瞎了这童话画风。粗糙敷衍的世界观设计，流水账似的主线剧情，以及各种要素堆叠的角色群，实打实对魔法这一人类的美好愿景彻彻底底的玷污。反派的逻辑和发言有一种“你头顶为什么是尖尖的”美。各种设定垫女主结果到最后才起点作用。一堆无关紧要的角色占据大量剧情，纯纯水时长。伏笔的回收堪比“你的生日在12月，所以12点死的受害者是你杀的”一样的随意。比强行包饺子还烂的是什么？是所有的一切就好像没发生过。该吃吃该喝喝该玩玩。吸取人生命能量的魔法手册依旧在世界上流行着——甚至这是女主进学园的契机，甚至在经历了一切后女二还为了这种东西再去考了一次试。简直又可笑又讽刺，不知道编剧到底是在什么精神状态下写出这种脚本的，说是黑童话都不为过。看这个结尾它甚至还打算做第二季，差不多得了（流汗黄豆），别祸害小朋友了，JC你还是老老实实去做厕纸吧。
5,本以为是新世纪小魔女学园，结果是坨大的
5,观望
5,风格很喜欢，但是这监督水平不敢恭维（
6,6/6/5/5/ ep.1节奏太慢了吧//ep.3太无聊了
6,好可爱的动画!强!
7,6.4
6,希望不要是标题党（
1,堀酱Lolibaba老师suki！
7,小魔女学园既视感
7,害行；ep2 林北的不够看啊，什么时候能看见可露米当着魔法班同学的面使出魔法班同学都无法使出的！超强魔法！秒杀boss的镜头啊；ep3 剧情怎么像是想一步写一步的；ep4 不是哥们，四集下来可露米就学了个火花吗，那我缺的核爆激光封印龙卷风火十字啥的怎么办啊
8,ep1.水彩画风很棒，剧情小魔女学园+魔劣的既视感，作为jc本季度究极多开之一的原创番有这个质量可以狠狠期待下，魔女爱好者无法拒绝的动画
6,给幼女看的？幼女都不看这个，完全不知道在演些什么！
5,太子供向了
4,看不下去了，做的什么玩意
5,窝也不知道窝在看什么.jpg
5,第一集好看 期待后续 // 剧情总感觉怪怪的 // 第五集有点一言难尽。。 // 脚本纯烂
6,子供向童话小故事，我这个年纪看刚刚好，不幼稚
3,有点童话的感觉
6,看不动，实在是看不动。
4,原创吗？画风不错，看起来有点平淡，蹲几集看看//ep2，确实很子供向，但是魔法理论还是挺有趣的，魔法幼教，好看
4,这么喜欢的美术风格我都没能坚持下去
4,没有预期中有趣，可惜了画风
3,烂完了
6,第一次见到这么脸谱化的塑造，也算特色了
4,小魔女学园2.0？
5,下次给亲戚家的小妹妹放吧
5,要不你打个子供向的标签吧
7,被画风吸引进来，但毫无意料之外的展开过于催眠
4,从开播到现在终于有点意思了，观望一下，能整个好活吗
5,好子供向的动画，好无聊的剧情，开了倍速都看不下去。本来看着画风挺有特色想追完的，放弃了。女主一直纠结当不当魔法师，几集了，不停徘徊也太无聊了把！
6,绘本风格不错，女主可爱，但剧情没什么意思，子供向，三集弃。
5,6集，子供向，顺带一提台湾巴哈给这个列为全年龄！童心！赢！
3,女主没考上魔组，没能得到魔法手帐（侧翻计算器）的使用资格，不能成为指令魔法操作工，只能进入普通科。但是因祸得福在萝莉老师的教导下，学会手画魔法阵的故事？话说普通科每个人一个职业梦想，还都觉得来普通科能帮助自己实现梦想，结果指的不是什么专门课程而是靠参加过家家学生社团？还有一个班就一个老师，课程内容老师随便定，老师请假了连期末考试都不一定有没有，这是什么草台班子……剧情和设定都非常低幼无逻辑，关系塑造空有设定没有相处细节，大小姐对女主莫名讨厌又莫名关系变好了……主线剧情进展速度看着不像季番像年番，单话的起承转合没转没合……可以说除了算是有特色的画风基本一无是处了
6,无聊
5,看得感觉脑子要消失了，第一次见到这么没想象力的魔法。想了想最有意思的看法是代入现实，分流魅力时刻。|プラチナむかつく！
4,笔触相当不错的作品，开头的部分很有绘本感，本期黑马。//变得无聊了，不看了
5,疑似子供向
5,不太喜欢这种风格，弃了
5,3-3-4-3
4,你这也太子供向了，太平了剧情
4,这啥神奇的番，除了离谱画风外就没有一点看点。就这样了太水了看不下去
6,纯纯子供向，配角脸谱化，一集信息量少得可怜，剧本感觉也不完善//oped一般
4,//第一话：感觉不太对口味，太少女漫了。不过柚子真可爱。再看看吧。 //第二话：下一话再没什么的话感觉可以弃了。 完完全全白开水啊，倒是多花点精力在美少女身上啊，要不这类剧情为什么不看网文？ //第三话：也是服气了，流水账一般的甚至和舞台背景极不搭调的社团都来了。魔研进不了就换了（伪）魔研。。。比较无语的老套剧情、不过起码没玄幻网文/热血动画式打脸展开强进算是稍微把观感从很差回升到比较差的阶段。 人物塑造上。。。别说其它一直暗示有剧情但实际什么都没表现出来的配角了，我们的主角身上除了标签和“模仿”（连同另外某角色表写着主角还搭着俩捧哏却成功用两话把我第一话的好观感磨损掉的角色）之外还有什么呢？ ps：老师的魔法还真是兼用卡一路用到尾。  擅自期待擅自失望了，先弃了。
5,这番哪都好，就是太无聊了，感觉和隔壁史莱姆比起来更像子供向啊
5,人设可爱柔软，背景舒服特别。就是画面上的优点都被剧情或者叙事节奏毁得差不多了。剧情方面举个例子，高情商：充满童话色彩，子供向。低情商：当我这样举例时已经很低情商了 话可能难听，但这样的剧情和人物塑造在我看来跟异世界厕纸没什么两样
4,这能出到第二季，这分完全给犬夜叉的，还是等犬夜叉重置吧
5,这种质量的番剧都还能出第二季，在座的各位包括我都有点责任啊。[尴尬的微笑]? 永远当主角可太艹了，反派也是一言难尽，这剧看的下去的都是旧粉丝，都是冲着爹妈来的，新生代都不太行啊，隔壁博人传也是。
6,我糙这都能出到48回？ 当年完结篇26话草草了事
5,补标，除了诸叶以外的一切内容都很多余
5,开头其实还行，后面的发展过于诡异，黑化得很奇怪，给个情怀分。
5,快刀斩乱麻。在风格迥异的多线并行之间的快速切换，与舍弃细节的流畅叙事，加上契合的配乐风格，组合为一种富于变化，难以使观众生腻的影像。菱田正和试图调和两个时代的产物——上个时代的热血少年漫与这个时代的碎片化文化制品。他将模板化的剧本切碎后，再以手游一般的庆典（event）为中心再生成。而对镜头拼接、快速剪辑的控制力，便是菱田正和在担当turn-A演出助手时打下的基础。
3,童年之一，最初凤凰卫视看得，长大才看的日语版
3,没啥突出的亮点，战斗戏也一般
7,20230213:无聊程度承袭一期，不过是个爹亲妈宝动画罢了。
4,浪费生命
6,截止目前最有意思的是珊瑚和戈薇一起跳舞，然而还是作画一塌糊涂。——220110 太鸡肋了，简直就像在你眼前铺开纸张给你看轻小说一样，文字和图像是两种表现形式。——221102
4,这一季已经比上一季好很多很多了。少有的大家都巴不得女主死的番
4,我一般不打低分但是，纯恶意！毁童年吗的坏续作还能有第二季
4,抽象
4,抓娃娃小技巧有点难用得上啊，毕竟这里的机器挺演都不带演的（/本体只能说还行
3,2.0//4399女生小游戏
4,抓娃娃机厂商的阴谋？
9,还行
4,演都不演了
4,全靠情怀了
4,以为第一季是开始，没想到是巅峰
5,有一说一，做的确实太烂了，打斗分镜基本全都是2d晃动特写切廉价3d来回循环，剧情节奏也是快的飞起。
8,给的情怀分吧算是，比我想的好一点点，能动就行，技术还是比第一季进步一些的，只能说比我预期好，但是并不是作品本身多好
6,制作做得非常烂
2,烂完了
4,11个人物设计？真的假的？/////一个网文企划拖这么多年有啥意义啊？
5,阅文就继续糟蹋这个ip吧。换了新公司的剧场版给了大家希望，认为全职动画只会越来越好，谁曾想到巅峰只是短暂的。低谷反而会常伴这个ip！特别篇到第二季再到第三季，一季不如一季尤其是第三季直接跌到谷底了好吧！现在看样子比较一般的特别篇和第二季直接追封成“神”了好吧。说回这季动画本身，第三季充斥着各种恶心人的转描，转描没问题但是这季的用法是真的恶心人。为什么非要体现“真实感”？人设问题算是全职的月经了，每季都要整容，但这季是真丑的没眼看了！全员都不好看！挑战赛片段没什么说的，纯纯恶心人。关键是恶心我16集后还试图用苏沐秋打感情牌，我只觉得更恶心了！对陶轩的处理也是，原作安排的这么好，动画直接把他打成十恶不赦的罪人了可还行？staff看过原作吗？或者说你们理解蝴蝶蓝的原作了吗？对不起我没看到！就这样吧，我还是去看广播剧吧……
6,无聊且槽点一如既往地多，就最后一集打戏做的还行
1,我的情怀啊
4,史
6,风味独特，制作一般，剧情一般
5,老东西别挂名了，丢人
7,看完了还是不错的，很经典的SF故事。
4,补标
5,低开高走，或者说平走，中配意外的不错
7,补标
4,。。。。。。。。。。。。。。。。。。。
3,没看下去
4,题材、画风都难以接受。
4,河森正治？？？
3,很熟悉的欧美那套科幻废土背景，人类又双叒叕控制不住自己的科技树no zuo no die了。机设相当不错，看着就很真实系，然后果不其然变人形。几大花旦都在的豪华drama，可人设廉价得总是有种看里番的错觉，和这临场感全无不疼不痒的打虫虫战斗真是兴致缺缺，非常失望创圣和MF起码还是精彩的爽片。这中资背景，河森你明显就是挂名来划水的对不对。那个我想喊几个重庆的同学来围观围观这魔幻翔龙市！？
4,是真的不行
6,不提了，懒得看下去了
5,机设非常赞，场景也很好。人物塑造上没有出彩之处。故事方面，目前（第四集）来看，伏笔不少，是个有很大潜力的半年番。喂shi和炸裂都有可能。分镜谜，违和得让人出戏。第四集结尾的桥段更是谜中有谜。【18话】弃了，太没意思了
4,这作画！一看就知道是中资的作品！
4,emmmmm.......一言难尽
1,重庆海星//什么时候鬼哭街动画化一个？
5,中日合资算了。。。
3,看得我快精神分裂了。这镜头的剪辑，完美印证日本导演不会运镜的说法。。。
5,河森重工，突然豹笑，BGM也像别处借来的
4,超级引擎完成的关键要素好唯心，被突然果飘和多重分身尴尬得笑出来，发的大招竟然是物理性的干翻怪物，微妙（略有那啥系列既视感，真担心以后耻度会节节攀升。不太想追了，止步三集。
5,战斗和逻辑好差啊
6,呕
6,看了半话，一股土味扑面而来
5,。  为了防止季末像一月一样看的想死还是先抛弃再说
4,第一集真的看的人快笑死了，中国资方大概真的不被当人看吧....
6,没劲
4,这男主仍然只会啊啊啊的剧情打扰了
6,题材有点老套，制作不太行，省钱q版有点多，男主没啥用就算了，平时画的也没个正常人样，看着就不顺眼，节奏编排的也很随意，最后是塞了多少内容到一集里，福利水平一般，还有这是恋爱升级吗，这不是纯收集h能量
6,（男主废物版）约会大作战
5,什么设定？
5,卖肉部分不错
3,卖肉还算到位，可以爆衣。
5,fw男主
5,后宫卖肉但是有场景加圣光，女角色人设是很好，尤其是最后露脸的四乃，但是男主太劝退了，除了最劝退的外观以外还加了社恐（连声线都配的很社恐）被霸凌之类的剧情，就算是正常人设脸前期遇到事件交流就退缩懦弱的塑造也感觉和妹子各种白给的剧情德不配位，属实看得很难受，中期爆发一波之后的剧情总算没那么懦弱观感算是好了不少。
4,一般
5,以前看的卖肉番，fw男主没有什么喜感度，动画制作贫穷没啥看点
4,fw男主太影响观感了，能看下去的都是神人
5,女主们设计的还挺有意思的。6分 男主掉价，-2 剧情很赶，-2 卖肉卖的奇奇怪怪-1
4,男主长得一言难尽
6,我能理解这个动画把卖肉之外的一切都当做细枝末节……但这也完全不涩啊
3,机制设定太奇怪了 各方面都很差
4,两集
5,实在无趣
5,这番人设是真的好（尤其是早乙女五夜，黑长直+巨乳+痣）；卖肉部分不错，大概离里番一线之隔吧，但是男主实在是各种看不下去，而且这剧情，在肉番里也算是烂的
5,没必要，就您这个状态非搞个主线故事真的没必要。
4,贫穷。。。
4,肉卖得挺有理有据的，什么时候有类似的逆后宫作就好了
5,男主难看
3,稍微有点俗套番的感觉 ​这真大…啊不，这真白…不，这真大真白！ ​虽然又大又白，可还是一股劣质廉价套路番的感觉
4,补个标
3,网飞最近几年因为日漫投入比不高2023年预算就砍了，看上去第三季基本没希望了
5,突然复活，然后套路化，这次连套路都意义不明。
3,质量腰斩，甚至番剧本身也腰斩了
2,第一季故弄玄虚，既空洞又没内涵的故事，第二季没有兴趣看
4,不明所以，还不如圆满结局
5,意义不明的续集，六集都没讲明个所以然。而且时隔将近三年才出的续集，剧情大体都忘得差不多了。也就优奈能看
4,失望
4,外壳包装着的大崩剧情作品
5,腰斩扣大分
